Tax_ID,VAT_Rate
2001100000,13%
2001901010,13%
2001901090,13%
2001909010,13%
2001909020,13%
2001909030,13%
2001909040,13%
2001909050,13%
2001909090,13%
2002101000,13%
2002109000,13%
2002901100,13%
2002901900,13%
2002909000,13%
2003101100,13%
2003101900,13%
2003109000,13%
2003901100,13%
2003901910,13%
2003901920,13%
2003901990,13%
2003909010,13%
2003909020,13%
2003909090,13%
2004100000,13%
2004900020,13%
2004900030,13%
2004900040,13%
2004900090,13%
2006001000,13%
2006002000,13%
2006009000,13%
2005100000,13%
2005200000,13%
2005400000,13%
2005511100,13%
2005511900,13%
2005519100,13%
2005519900,13%
2005591000,13%
2005599000,13%
2005601000,13%
2005609000,13%
2005700000,13%
2005800000,13%
2005911000,13%
2005919000,13%
2005992000,13%
2005994000,13%
2005995000,13%
2005996000,13%
2005997000,13%
2005999100,13%
2005999910,13%
2005999921,13%
2005999929,13%
2005999990,13%
2007100000,13%
2007910000,13%
2007991000,13%
2007999000,13%
2008111000,13%
2008112000,13%
2008113000,13%
2008119000,13%
2008191000,13%
2008192000,13%
2008199100,13%
2008199200,13%
2008199910,13%
2008199990,13%
2008201000,13%
2008209000,13%
2008301000,13%
2008309000,13%
2008401000,13%
2008409000,13%
2008500000,13%
2008601000,13%
2008609000,13%
2008701000,13%
2008709000,13%
2008800000,13%
2008910000,13%
2008930000,13%
2008970000,13%
2008991000,13%
2008992000,13%
2008993100,13%
2008993200,13%
2008993300,13%
2008993400,13%
2008993900,13%
2008994000,13%
2008995000,13%
2008999000,13%
2009110000,13%
2009120000,13%
2009190000,13%
2009210000,13%
2009290000,13%
2009311000,13%
2009319000,13%
2009391000,13%
2009399000,13%
2009410000,13%
2009490000,13%
2009500000,13%
2009610000,13%
2009690000,13%
2009710000,13%
2009790000,13%
2009810000,13%
2009891200,13%
2009891300,13%
2009891400,13%
2009891500,13%
2009891600,13%
2009891900,13%
2009892000,13%
2009901000,13%
2009909000,13%
2101110000,13%
2101120000,13%
2101200000,13%
2101300000,13%
2102100000,13%
2102200000,9%
2102300000,13%
3002120023,13%
3002120030,13%
3002120093,3%
3002120094,13%
3002120099,13%
3002130010,13%
3002130090,13%
3002140000,13%
3002150010,3%
3002150030,3%
2103100000,13%
2103200000,13%
2103300000,13%
2103901000,13%
2103902000,13%
2103909000,13%
2104100000,13%
2104200000,13%
2105000000,13%
2106100000,13%
2106901000,13%
2106902000,13%
2106903010,13%
2106903090,13%
2106904000,13%
2106905010,13%
2106905090,13%
2106906100,13%
2106906200,13%
2106909001,13%
2106909011,13%
2106909019,13%
2106909090,13%
2201101000,13%
2201102000,13%
2201901100,13%
2201901900,13%
2201909000,13%
2202100010,13%
2202100090,13%
2202910011,13%
2202910019,13%
2202910091,13%
2202910099,13%
2202990011,13%
2202990019,13%
2202990091,13%
2202990099,13%
2203000000,Error: Rate extraction failed
2204100000,13%
2204210000,13%
2204220000,13%
2204290000,13%
2204300000,13%
2205100000,13%
2205900000,13%
2206001000,13%
2206009000,13%
2207100000,13%
2207200010,13%
2207200090,13%
00008000,No data found
2208200010,13%
2208200090,13%
2208300000,13%
2208400000,13%
2208500000,13%
2208600000,13%
2208700000,13%
2208901010,13%
2208901090,13%
2208902000,13%
2208909001,13%
2208909021,13%
2208909029,13%
2208909091,13%
2208909099,13%
2209000000,13%
2301101100,9%
2301101900,9%
2301102000,9%
2301109000,9%
2301201000,0
2301209000,0
2302100000,0
2302300000,0
2302400000,0
2302500000,9%
2303100000,9%
2303200000,9%
2303300011,0
2303300019,9%
2303300090,9%
2304001000,9%
2304009000,9%
2305000000,0
2306100000,0
2306200000,0
2306300000,0
2306410000,0
2306490000,0
2306500000,9%
2306600010,9%
2306600090,9%
2306900000,9%
2307000000,0
2308000000,9%
2309101000,9%
2309109000,9%
2309901000,13%
2309909000,9%
2401101000,13%
2401109000,13%
2401201000,13%
2401209000,13%
2401300000,13%
2402100000,13%
2402200000,13%
2402900001,13%
2402900009,13%
2403110000,13%
2403190000,13%
2403910010,13%
2403910090,13%
2403990010,13%
2403990090,13%
2404110000,13%
2404120000,13%
2404191000,13%
2404199000,13%
2404910010,13%
2404910090,13%
2404920000,13%
2404990000,13%
2501001100,9%
2501001900,13%
2501002000,13%
2501003000,13%
2502000000,13%
2503000000,13%
2504101000,13%
2504109100,13%
2504109900,13%
2504900000,13%
2505100000,13%
2505900010,13%
2505900090,13%
2506100000,13%
2506200000,13%
2507001000,13%
2507009000,13%
2508100010,13%
2508100090,13%
2508300000,13%
2508400000,13%
2508500000,13%
2508600000,13%
2508700000,13%
2509000000,13%
2510101000,13%
2510109000,13%
2510201000,13%
2510209000,13%
2511100000,13%
2511200000,13%
2816100010,13%
2816100090,13%
2816400000,13%
2512001000,13%
2512009000,13%
2513100000,13%
2513200000,13%
2514000000,13%
2515110000,13%
2515120000,13%
2515200000,13%
2516110000,13%
2516120000,13%
2516200001,13%
2516200090,13%
2516900000,13%
2517100000,13%
2517200000,13%
2517300000,13%
2517410000,13%
2517490000,13%
2518100000,13%
2518200000,13%
2519100000,13%
2519901000,13%
2519902000,13%
2519903000,13%
2519909100,13%
2519909910,13%
2519909990,13%
2520100000,13%
2520201000,13%
2520209000,13%
2521000000,13%
2522100000,13%
2522200000,13%
2522300000,13%
2825101010,13%
2825101090,13%
2825102000,13%
2825109000,13%
2825201000,13%
2825209000,13%
2825301000,13%
2825309000,13%
2825400000,13%
2825500000,13%
2523100000,13%
2523210000,13%
2523290000,13%
2523300000,13%
2523900000,13%
2524100000,13%
2524901010,13%
2524901090,13%
2524909010,13%
2524909090,13%
2525100000,13%
2525200000,13%
2525300000,13%
2526101000,13%
2526102000,13%
2526201000,13%
2526202001,13%
2526202090,13%
2528001000,13%
2528009000,13%
2529100000,13%
2529210010,13%
2529210090,13%
2529220010,13%
2529220090,13%
2529300000,13%
2530101000,13%
2530102000,13%
2530200000,13%
2530901000,13%
2530902000,13%
2530909100,13%
2530909200,13%
2530909910,13%
2530909920,13%
2530909930,13%
2530909940,13%
2530909992,13%
2530909999,13%
2601111000,13%
2601112000,13%
2601119000,13%
2601120000,13%
2601200000,13%
00063000,No data found
2602000000,13%
2603000010,0
2603000090,13%
2604000001,0
2604000090,13%
2605000001,0
2605000090,13%
2606000000,13%
2607000001,0
2607000090,13%
2608000001,13%
2608000090,13%
2609000000,13%
2610000000,13%
2611000000,13%
2612100000,13%
2612200000,13%
2613100000,13%
2613900000,13%
2614000000,13%
2615100000,13%
2615901000,13%
2615909000,13%
2616100000,13%
2616900001,0
2616900009,13%
2617101000,13%
2617109001,0
2617109090,13%
2617901000,13%
2617909000,13%
2618001000,13%
2618009000,13%
2619000000,13%
2620110000,13%
2620190000,13%
2620210000,13%
2620290000,13%
2620300000,13%
2620400000,13%
2620600000,13%
2620910000,13%
2620991000,13%
2620999000,13%
2621100000,13%
2621900000,13%
2701110010,13%
2701110090,13%
2701121000,13%
2701129000,13%
2701190000,13%
2701200000,13%
2702100000,13%
2702200000,13%
2703000010,13%
2703000090,13%
2704001000,13%
2704009000,13%
2705000010,9%
2705000090,9%
2706000001,13%
2706000090,13%
2707100000,13%
2707200000,13%
2707300000,13%
2707400000,13%
2707500010,13%
2707500090,13%
2707910000,13%
2707991000,13%
2707999000,13%
02500000,No data found
2708100000,13%
2708200001,13%
2708200090,13%
2709000000,13%
2710121000,13%
2710122000,13%
2710123000,13%
2710129101,13%
2710129190,13%
2710129910,13%
2710129920,13%
2710129990,13%
2710191100,13%
2710191200,13%
2710191910,13%
2710191920,13%
2710191990,13%
2710192300,13%
2710192410,13%
2710192490,13%
2710199100,13%
2710199200,13%
2710199310,13%
2710199390,13%
2710199400,13%
2710199910,13%
2710199920,13%
2710199990,13%
2710200000,13%
2710910000,13%
2710990000,13%
2711110000,9%
2711120000,9%
2711131000,13%
2711139000,9%
2711140010,13%
2711140090,13%
2711191000,13%
2711199010,9%
2711199090,9%
2711210000,9%
2711290010,9%
2711290090,9%
2712100000,13%
2712200000,13%
2712901010,13%
2712901090,13%
2712909000,13%
00000075,No data found
2713111000,13%
2713119000,13%
2713121000,13%
2713129000,13%
2713200000,13%
2713900000,13%
2714100000,13%
2714901000,13%
2714902000,13%
2714909000,13%
2715000010,13%
2715000090,13%
2716000000,13%
2801100000,13%
2801200000,13%
2801301000,13%
2801302000,13%
2802000000,13%
2803000000,13%
2804100000,13%
2804210000,13%
2804290010,13%
2804290020,13%
2804290030,13%
2804290090,13%
2804300000,13%
2804400000,13%
2804500001,13%
2804500030,13%
2804500090,13%
2804611700,13%
2804611900,13%
2804612000,13%
2804619011,13%
2804619012,13%
2804619013,13%
2804619019,13%
2804619091,13%
2804619092,13%
2804619093,13%
2804619099,13%
2804690000,13%
2804701000,13%
2804709010,13%
2804709090,13%
2804800000,13%
2804901000,13%
2804909000,13%
2805110000,13%
2805120010,13%
2805120090,13%
2805191000,13%
2805199000,13%
2805301100,13%
2805301200,13%
2805301300,13%
2805301400,13%
2805301510,13%
2805301590,13%
2805301600,13%
2805301700,13%
2805301800,13%
2805301900,13%
2805302100,13%
2805302900,13%
2805400000,13%
2806100000,13%
2806200000,13%
2807000010,13%
2807000090,13%
2808000010,13%
2808000090,13%
2809100000,13%
2809201100,13%
2809201900,13%
2809209000,13%
2810001000,13%
2810002000,13%
2811111000,13%
2811119000,13%
2811120000,13%
2811192000,13%
2811199010,13%
2811199020,13%
2811199030,13%
2811199090,13%
2811210000,13%
2811221000,13%
2811229000,13%
2811290020,13%
2811290090,13%
2812110000,13%
2812120000,13%
2812130000,13%
2812140000,13%
2812150000,13%
2812160000,13%
2812170000,13%
2812191010,13%
2812191090,13%
2812199000,13%
2812901100,13%
2812901200,13%
2812901910,13%
2812901930,13%
2812901940,13%
2812901950,13%
2812901990,13%
2812909000,13%
2813100000,13%
2813900010,13%
2813900020,13%
2813900090,13%
2814100000,13%
2814200010,13%
2814200090,13%
2815110000,13%
2815120000,13%
2815200000,13%
2815300000,13%
2817001000,13%
2817009000,13%
2818101000,13%
2818109000,13%
2818200000,13%
2818300000,13%
2819100000,13%
2819900000,13%
2820100000,13%
2820900000,13%
2821100000,13%
2821200000,13%
2822001000,13%
2822009000,13%
2823000000,13%
2824100000,13%
2824901000,13%
2824909000,13%
2825600001,13%
2825600090,13%
2825700000,13%
2825800010,13%
2825800090,13%
2825901100,13%
2825901200,13%
2825901910,13%
2825901920,13%
2825901990,13%
2825902100,13%
2825902900,13%
2825903100,13%
2825903900,13%
2825904100,13%
2825904910,13%
2825904990,13%
2825909001,13%
2825909090,13%
2826121000,13%
2826129000,13%
2826191010,13%
2826191090,13%
2826192010,13%
2826192020,13%
2826192090,13%
2826193000,13%
2826199040,13%
2826199090,13%
2826300000,13%
2826901000,13%
2826902000,13%
2826909010,13%
2826909090,13%
2827101000,13%
2827109000,13%
2827200000,13%
2827310000,13%
2827320000,13%
2827350000,13%
2827391000,13%
2827392000,13%
2827393000,13%
2827399001,13%
2827399090,13%
2827410000,13%
2827491000,13%
2827499000,13%
2827510010,13%
2827510090,13%
2827590000,13%
2827600000,13%
2828100000,13%
2828900000,13%
2829110000,13%
2829191000,13%
2829199000,13%
2829900010,13%
2829900020,13%
2829900090,13%
2830101000,13%
2830109000,13%
2830902000,13%
2830903000,13%
2830909000,13%
2831101000,13%
2831102000,13%
2831900000,13%
2832100000,13%
2832200000,13%
2832300000,13%
2833110000,13%
2833190000,13%
2833210000,13%
2833220000,13%
2833240000,13%
2833250000,13%
2833270000,13%
2833291000,13%
2833292000,13%
2833293000,13%
2833299010,13%
2833299020,13%
2833299090,13%
2833301000,13%
2833309000,13%
2833400000,13%
2834100000,13%
2834211000,13%
2834219000,13%
2834291000,13%
2834299001,13%
2834299090,13%
2835100000,13%
2835220000,13%
2835240000,13%
2835251000,13%
2835252000,13%
2835259000,13%
2835260000,13%
2835291000,13%
2835299000,13%
2835311000,13%
2835319000,13%
2835391100,13%
2835391900,13%
2835399000,13%
2836200000,13%
2836300000,13%
2836400000,13%
2836500000,13%
2836600000,13%
2836910000,13%
2836920000,13%
2836991000,13%
2836993000,13%
2836994000,13%
2836995000,13%
2836999000,13%
2837111000,13%
2837112000,13%
2837191000,13%
2837199000,13%
2837200000,13%
2839110000,13%
2839191000,13%
2839199000,13%
2839900001,13%
2839900090,13%
2840110000,13%
2840190000,13%
2840200000,13%
2840300000,13%
2841300000,13%
2841500000,13%
2841610000,13%
2841691000,13%
2841699000,13%
2841701000,13%
2841709000,13%
2841801000,13%
2841802000,13%
2841803000,13%
2841804000,13%
2841809000,13%
2841900010,13%
2841900020,13%
2841900030,13%
2841900041,13%
2841900090,13%
2842100010,13%
2842100090,13%
2842901100,13%
2842901910,13%
2842901990,13%
2842902000,13%
2842903000,13%
2842904000,13%
2842905000,13%
2842906000,13%
2842909024,13%
2842909025,13%
2842909090,13%
2843100000,13%
2843210000,13%
2843290040,13%
2843290090,13%
2843300010,13%
2843300090,13%
2843900010,13%
2843900020,13%
2843900031,3%
2843900032,13%
2843900039,13%
2843900040,13%
2843900060,13%
2843900091,13%
2843900099,13%
2844100010,13%
2844100090,13%
2844200010,13%
2844200090,13%
2844300000,13%
2844410010,13%
2844410090,13%
2844421010,3%
2844421020,13%
2844421090,13%
2844429010,13%
2844429090,13%
2844431010,13%
2844431090,13%
2844432000,13%
2844439010,13%
2844439021,13%
2844439029,13%
2844439030,13%
2844439040,3%
2844439050,13%
2844439090,13%
2844440000,13%
2844500000,13%
2845100000,13%
2845200010,13%
2845200090,13%
2845300010,13%
2845300090,13%
2845400000,13%
2845900001,13%
2845900040,13%
2845900050,3%
2845900060,13%
2845900090,13%
2846101000,13%
2846102000,13%
2846103000,13%
2846109010,13%
2846109090,13%
2846901100,13%
2846901200,13%
2846901300,13%
2846901400,13%
2846901500,13%
2846901600,13%
2846901700,13%
2846901800,13%
2846901920,13%
2846901930,13%
2846901940,13%
2846901970,13%
2846901980,13%
2846901991,13%
2846901992,13%
2846901999,13%
2846902100,13%
2846902200,13%
2846902300,13%
2846902400,13%
2846902500,13%
2846902600,13%
2846902800,13%
2846902900,13%
2846903100,13%
2846903200,13%
2846903300,13%
2846903400,13%
2846903500,13%
2846903600,13%
2846903900,13%
2846904100,13%
2846904200,13%
2846904300,13%
2846904400,13%
2846904500,13%
2846904600,13%
2846904810,13%
2846904890,13%
2846904900,13%
2846909100,13%
2846909200,13%
2846909300,13%
2846909400,13%
2846909500,13%
2846909601,13%
2846909690,13%
2846909901,13%
2846909910,13%
2846909990,13%
2847000000,13%
2849100000,13%
2849200000,13%
2849901000,13%
2849902000,13%
2849909000,13%
2850001100,13%
2850001200,13%
2850001901,13%
2850001990,13%
2850009010,13%
2850009020,13%
2850009090,13%
2852100010,13%
2852100090,13%
2852900000,13%
2853100000,13%
2853901000,13%
2853903000,13%
2853904010,13%
2853904020,13%
2853904050,13%
2853904051,13%
2853904090,13%
2853905000,13%
2853909010,13%
2853909025,13%
2853909031,13%
2853909040,13%
2853909050,13%
2853909090,13%
2901101000,13%
2901109000,13%
2901210000,13%
2901220000,13%
2901231000,13%
2901232000,13%
2901233000,13%
2901241000,13%
2901242000,13%
2901291000,13%
2901292000,13%
2901299010,13%
2901299090,13%
2902110000,13%
2902191000,13%
2902192000,13%
2902199011,13%
2902199013,13%
2902199090,13%
2902200000,13%
2902300000,13%
2902410000,13%
2902420000,13%
2902430000,13%
2902440000,13%
2902500000,13%
2902600000,13%
2902700000,13%
2902901000,13%
2902902000,13%
2902903000,13%
2902904000,13%
2902905000,13%
2902909000,13%
2903110000,13%
2903120000,13%
2903130000,13%
2903140010,13%
2903140090,13%
2903150000,13%
2903191010,13%
2903191090,13%
2903199000,13%
2903210000,13%
2903220000,13%
2903230000,13%
2903291000,13%
2903299020,13%
2903299090,13%
2903410000,13%
2903420000,13%
2903430010,13%
2903430020,13%
2903440010,13%
2903440020,13%
2903450000,13%
2903460010,13%
2903460020,13%
2903460030,13%
2903460040,13%
2903470000,13%
2903480000,13%
2903490010,13%
2903490090,13%
2903510000,13%
2903591000,13%
2903599000,13%
2903610000,13%
2903620000,13%
2903690010,13%
2903690090,13%
2903710000,13%
2903720000,13%
2903730000,13%
2903740000,13%
2903750000,13%
2903760020,13%
2903760040,13%
2903771000,13%
2903772013,13%
2903772020,13%
2903772030,13%
2903772090,13%
2903779000,13%
2903780010,13%
2903780090,13%
2903791020,13%
2903791030,13%
2903791090,13%
2903799010,13%
2903799021,13%
2903799022,13%
2903799030,13%
2903799090,13%
2903810030,13%
2903810090,13%
2903820000,13%
2903830000,13%
2903890041,13%
2903890050,13%
2903890090,13%
2903911000,13%
2903919010,13%
2903919090,13%
2903920000,13%
2903930000,13%
2903940000,13%
2903991000,13%
2903992000,13%
2903993000,13%
2903999020,13%
2903999030,13%
2903999040,13%
2903999090,13%
2904100000,13%
2904201000,13%
2904202000,13%
2904203000,13%
2904204000,13%
2904209010,13%
2904209090,13%
2904310000,13%
2904320000,13%
2904330000,13%
2904340000,13%
2904350000,13%
2904360000,13%
2904910000,13%
2904990014,13%
2904990020,13%
2904990090,13%
2905110000,13%
2905121000,13%
2905122000,13%
2905130000,13%
2905141000,13%
2905142000,13%
2905143000,13%
2905161000,13%
2905169000,13%
2905170000,13%
2905191000,13%
2905199010,13%
2905199090,13%
2905221000,13%
2905222000,13%
2905223000,13%
2905229000,13%
2905290000,13%
2905310000,13%
2905320000,13%
2905391000,13%
2905399001,13%
2905399002,13%
2905399010,13%
2905399091,3%
2905399092,13%
2905399099,13%
2905410000,13%
2905420000,13%
2905430000,13%
2905440000,13%
2905450000,13%
2905491000,13%
2905499000,13%
2905510000,13%
2905590010,13%
2905590020,13%
2905590040,13%
2905590050,13%
2905590090,13%
2906110000,13%
2906120010,13%
2906120090,13%
2906131000,13%
2906132000,13%
2906191000,13%
2906199020,13%
2906199090,13%
2906210000,13%
2906291000,13%
2906299010,13%
2906299090,13%
2907111000,13%
2907119000,13%
2907121100,13%
2907121200,13%
2907121900,13%
2907129000,13%
2907131000,13%
2907139000,13%
2907151000,13%
2907159000,13%
2907191010,13%
2907191090,13%
2907199012,13%
2907199090,13%
2907210001,13%
2907210090,13%
2907221000,13%
2907229000,13%
2907230001,13%
2907230090,13%
2907291000,13%
2907299010,13%
2907299020,13%
2907299090,13%
2908110000,13%
2908191000,13%
2908199010,13%
2908199023,13%
2908199024,13%
2908199090,13%
2908910000,13%
2908920000,13%
2908991010,13%
2908991090,13%
2908999010,13%
2908999030,13%
2908999090,13%
2909110000,13%
2909191000,13%
2909199010,13%
2909199020,13%
2909199090,13%
2909200000,13%
2909301000,13%
2909302000,13%
2909309010,13%
2909309020,13%
2909309090,13%
2909410000,13%
2909430000,13%
2909440010,13%
2909440020,13%
2909440090,13%
2909491000,13%
2909499010,13%
2909499020,13%
2909499090,13%
2909500000,13%
2909601000,13%
2909609000,13%
2910100000,13%
2910200000,13%
2910300000,13%
2910400000,13%
2910500000,13%
2910900020,13%
2910900030,13%
2910900090,13%
2911000000,13%
2912110000,13%
2912120000,13%
2912190001,13%
2912190090,13%
2912210000,13%
2912291000,13%
2912299000,13%
2912410000,13%
2912420000,13%
2912491000,13%
2912499010,13%
2912499090,13%
2912500010,13%
2912500090,13%
2912600000,13%
2913000010,13%
2913000020,13%
2913000090,13%
2914110000,13%
2914120000,13%
2914130000,13%
2914190010,13%
2914190090,13%
2914220000,13%
2914230000,13%
2914291000,13%
2914299020,13%
2914299090,13%
2914310000,13%
2914391000,13%
2914399015,13%
2914399020,13%
2914399090,13%
2914400010,13%
2914400040,13%
2914400090,13%
2914501100,13%
2914501900,13%
2914502000,13%
2914509020,13%
2914509090,13%
2914610000,13%
2914620000,13%
2914690010,13%
2914690090,13%
2914710000,13%
2914790010,13%
2914790018,13%
2914790020,13%
2914790090,13%
2915110000,13%
2915120000,13%
2915130000,13%
2915211100,13%
2915211900,13%
2915219030,13%
2915219090,13%
2915240000,13%
2915291000,13%
2915299010,13%
2915299090,13%
2915310000,13%
2915320000,13%
2915330000,13%
2915360000,13%
2915390017,13%
2915390020,13%
2915390090,13%
2915400000,13%
2915501000,13%
2915509000,13%
2915600000,13%
2915701000,13%
2915709010,13%
2915709090,13%
2915900014,13%
2915900015,13%
2915900016,13%
2915900017,13%
2915900020,13%
2915900030,13%
2915900090,13%
2916110000,13%
2916121000,13%
2916122000,13%
2916123000,13%
2916124000,13%
2916129010,13%
2916129090,13%
2916130010,13%
2916130090,13%
2916140020,13%
2916140090,13%
2916150000,13%
2916160000,13%
2916190010,13%
2916190020,13%
2916190090,13%
2916201000,13%
2916209010,13%
2916209090,13%
2916310010,13%
2916310090,13%
2916320000,13%
2916340010,13%
2916340090,13%
2916391000,13%
2916392000,13%
2916393000,13%
2916399010,13%
2916399021,13%
2916399090,13%
2917111000,13%
2917112000,13%
2917119000,13%
2917120000,13%
2917131000,13%
2917139000,13%
2917140000,13%
2917190010,13%
2917190020,13%
2917190090,13%
2917201000,13%
2917209010,13%
2917209090,13%
2917320000,13%
2917330000,13%
2917341010,13%
2917341090,13%
2917349000,13%
2917350000,13%
2917361100,13%
2917361900,13%
2917369000,13%
2917370000,13%
2917391000,13%
2917399010,13%
2917399090,13%
2918110000,13%
2918120000,13%
2918130010,13%
2918130090,13%
