Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
6001.10.35,,,Of man-made fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01B,m2, Synthetic fibres,,
,09H,m2, Artificial fibres,,
6001.10.45,00K,m2,Of cotton,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6001.10.59,00L,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Looped pile fabrics:,,
6001.21,,,Of cotton:,,
6001.21.01,00L,m2,Stitch-bonded,Free,Free
6001.21.09,00A,m2,"Impregnated, coated, covered or laminated",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6001.21.29,00B,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6001.22,,,Of man-made fibres:,,
6001.22.01,00E,m2,Stitch-bonded,Free,Free
6001.22.09,00F,m2,"Impregnated, coated, covered or laminated",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
ÔÉò 6001.22.29,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01E,m2,Synthetic fibres,,
,09L,m2,Artificial fibres,,
6001.29,,,Of other textile materials:,,
6001.29.01,,,Stitch-bonded,Free,Free
,01E,m2,Wool or fine animal hair,,
,09L,m2,Other,,
,,,"Pile fabrics, including ‚Äúlong pile‚Äù fabrics and terry, etc.‚continued",,
,,,Looped pile fabrics‚continued,,
6001.91,,,Of other textile materials‚continued,,
6001.29.09,00H,m2,"Impregnated, coated, covered or laminated",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Other:,,
6001.29.21,00H,m2,Of wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6001.29.29,00J,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other:,,
6001.91,,,Of cotton:,,
6001.91.01,00F,m2,Stitch-bonded,Free,Free
6001.91.09,00G,m2,"Impregnated, coated, covered or laminated",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6001.91.29,00H,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6001.92,,,Of man-made fibres:,,
6001.92.01,,,Stitch-bonded,Free,Free
,01J,m2,Synthetic fibres,,
,09D,m2,Artificial fibres,,
6001.92.09,00A,m2,"Impregnated, coated, covered or laminated",5,Free
,,,,,*See Below
,,,,,CA Free
6001.92.29,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,01L,m2,Synthetic fibres,,
,09F,m2,Artificial fibres,,
6001.99,,,Of other textile materials:,,
6001.99.01,,,Stitch-bonded,Free,Free
,01L,m2,Wool or fine animal hair,,
,09F,m2,Other,,
6001.99.09,00C,m2,"Impregnated, coated, covered or laminated",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Other:,,
6001.99.21,00C,m2,Of wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6001.99.29,00D,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
60.02,,,"Knitted or crocheted fabrics of a width not exceeding 30 cm,",,
,,,containing by weight 5 % or more of elastomeric yarn or rubber,,
,,,"thread, other than those of heading 60.01:",,
6002.4,,,Containing by weight 5 % or more of elastomeric yarn but not,,
,,,containing rubber thread:,,
6002.40.11,,,Stitch-bonded,Free,Free
,10D,m2, Wool or fine animal hair,,
,21K,m2, Cotton,,
,23F,m2, Synthetic fibres,,
,25B,m2, Artificial fibres,,
,29E,m2, Other,,
6002.40.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,10E,m2, Wool or fine animal hair,,
,21L,m2, Cotton,,
,23G,m2, Synthetic fibres,,
,25C,m2, Artificial fibres,,
,29F,m2, Other,,
6002.9,,,Other:,,
6002.90.11,,,Stitch-bonded,Free,Free
,10B,m2, Wool or fine animal hair,,
,21H,m2, Cotton,,
,23D,m2, Synthetic fibres,,
,25L,m2, Artificial fibres,,
,29C,m2, Other,,
,,,Other:,,
6002.90.21,10H,m2,Of wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6002.90.23,,,Of man-made fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,10L,m2,Synthetic fibres,,
,29A,m2,Artificial fibres,,
6002.90.25,10C,m2,Of cotton,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
6002.90.29,10J,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
60.03,,,"Knitted or crocheted fabrics of a width not exceeding 30 cm, other",,
,,,than those of heading 60.01 or 60.02:,,
6003.1,,,Of wool or fine animal hair:,,
6003.10.11,10A,m2,Stitch-bonded,Free,Free
6003.10.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,10B,m2, Felted,,
,29C,m2, Other,,
6003.2,,,Of cotton:,,
6003.20.11,10E,m2,Stitch-bonded,Free,Free
,,,"Knitted or crocheted fabrics of a width not exceeding, etc.‚continued",,
,,,Of cotton‚continued,,
6003.20.19,10F,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6003.3,,,Of synthetic fibres:,,
6003.30.11,10J,m2,Stitch-bonded,Free,Free
6003.30.19,10K,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6003.4,,,Of artificial fibres:,,
6003.40.11,10B,m2,Stitch-bonded,Free,Free
6003.40.19,10C,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6003.9,,,Other:,,
6003.90.11,10L,m2,Stitch-bonded,Free,Free
6003.90.19,10A,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
60.04,,,"Knitted or crocheted fabrics of a width exceeding 30 cm, containing",,
,,,"by weight 5 % or more of elastomeric yarn or rubber thread, other",,
,,,than those of heading 60.01:,,
6004.1,,,Containing by weight 5 % or more of elastomeric yarn but not,,
,,,containing rubber thread:,,
6004.10.11,,,Stitch-bonded,Free,Free
,11H,m2, Wool or fine animal hair,,
,13D,m2, Cotton,,
,15L,m2, Synthetic fibres,,
,17G,m2, Artificial fibres,,
,19C,m2, Other,,
6004.10.17,,,Of wool or fine animal hair; of cotton; of man-made fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,11F,m2, Wool or fine animal hair,,
,13B,m2, Cotton,,
,15J,m2, Synthetic fibres,,
,19A,m2, Artificial fibres,,
6004.10.19,00C,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6004.9,,,Other:,,
6004.90.11,,,Stitch-bonded,Free,Free
,11G,m2, Wool or fine animal hair,,
,13C,m2, Cotton,,
,15K,m2, Synthetic fibres,,
,17F,m2, Artificial fibres,,
,19B,m2, Other,,
,,,Other:,,
6004.90.13,00D,m2,Of wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,"Knitted or crocheted fabrics of a width exceeding, etc.‚continued",,
,,,Other‚continued,,
,,,Other‚continued,,
6004.90.15,,,Of man-made fibres,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,11B,m2,Synthetic fibres,,
,19H,m2,Artificial fibres,,
6004.90.17,00K,m2,Of cotton,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6004.90.19,00B,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
60.05,,,Warp knit fabrics (including those made on galloon knitting,,
,,,"machines), other than those of headings 60.01 to 60.04:",,
,,,Of cotton:,,
6005.21,,,Unbleached or bleached:,,
6005.21.11,00J,m2,Stitch-bonded,Free,Free
6005.21.19,00K,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6005.22,,,Dyed:,,
6005.22.11,00C,m2,Stitch-bonded,Free,Free
6005.22.19,00D,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
6005.23,,,Of yarns of different colours:,,
6005.23.11,00H,m2,Stitch-bonded,Free,Free
6005.23.19,00J,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6005.24,,,Printed:,,
6005.24.11,00B,m2,Stitch-bonded,Free,Free
6005.24.19,00C,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Of synthetic fibres:,,
6005.35,,,Fabrics specified in Subheading Note 1 to this Chapter:,,
6005.35.10,00D,m2,Stitch-bonded,Free,Free
6005.35.19,00A,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6005.36,,,"Other, unbleached or bleached:",,
6005.36.10,00J,m2,Stitch-bonded,Free,Free
6005.36.19,00F,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6005.37,,,"Other, dyed:",,
6005.37.10,00C,m2,Stitch-bonded,Free,Free
,,,"Warp knit fabrics (including those made on galloon, etc.‚continued",,
,,,Of synthetic fibres‚continued,,
,,,"Other, dyed‚continued",,
6005.37.19,00L,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6005.38,,,"Other, of yarns of different colours:",,
6005.38.10,00H,m2,Stitch-bonded,Free,Free
6005.38.19,00E,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6005.39,,,"Other, printed:",,
6005.39.10,00B,m2,Stitch-bonded,Free,Free
6005.39.19,00K,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Of artificial fibres:,,
6005.41,,,Unbleached or bleached:,,
6005.41.11,00F,m2,Stitch-bonded,Free,Free
6005.41.19,00G,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6005.42,,,Dyed:,,
6005.42.11,00L,m2,Stitch-bonded,Free,Free
6005.42.19,00A,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6005.43,,,Of yarns of different colours:,,
6005.43.11,00E,m2,Stitch-bonded,Free,Free
6005.43.19,00F,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6005.44,,,Printed:,,
6005.44.11,00K,m2,Stitch-bonded,Free,Free
6005.44.19,00L,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6005.9,,,Other:,,
6005.90.15,,,Stitch-bonded,Free,Free
,10B,m2, Of wool or fine animal hair,,
,19F,m2, Other,,
,,,Other:,,
6005.90.21,,,Of wool or fine animal hair,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,10B,m2,Felted,,
,19F,m2,Other,,
6005.90.29,00F,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
60.06,,,Other knitted or crocheted fabrics:,,
6006.1,,,Of wool or fine animal hair:,,
6006.10.11,00J,m2,Stitch-bonded,Free,Free
6006.10.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,11E,m2, Felted,,
,19L,m2, Other,,
,,,Of cotton:,,
6006.21,,,Unbleached or bleached:,,
6006.21.11,00G,m2,For meat wrapping,Free,Free
6006.21.15,00B,m2,Stitch-bonded,Free,Free
6006.21.19,00H,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6006.22,,,Dyed:,,
6006.22.11,00A,m2,For meat wrapping,Free,Free
6006.22.15,00G,m2,Stitch-bonded,Free,Free
6006.22.19,00B,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
6006.23,,,Of yarns of different colours:,,
6006.23.11,00F,m2,For meat wrapping,Free,Free
6006.23.15,00A,m2,Stitch-bonded,Free,Free
6006.23.19,00G,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6006.24,,,Printed:,,
6006.24.11,00L,m2,For meat wrapping,Free,Free
6006.24.15,00F,m2,Stitch-bonded,Free,Free
6006.24.19,00A,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Of synthetic fibres:,,
6006.31,,,Unbleached or bleached:,,
6006.31.11,00L,m2,Stitch-bonded,Free,Free
6006.31.19,00A,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6006.32,,,Dyed:,,
6006.32.11,00E,m2,Stitch-bonded,Free,Free
6006.32.19,00F,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6006.33,,,Of yarns of different colours:,,
6006.33.11,00K,m2,Stitch-bonded,Free,Free
6006.33.19,00L,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Other knitted or crocheted fabrics‚continued,,
,,,Of synthetic fibres‚continued,,
6006.34,,,Printed:,,
6006.34.11,00D,m2,Stitch-bonded,Free,Free
6006.34.19,00E,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Of artificial fibres:,,
6006.41,,,Unbleached or bleached:,,
6006.41.11,00D,m2,Stitch-bonded,Free,Free
6006.41.19,00E,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6006.42,,,Dyed:,,
6006.42.11,00J,m2,Stitch-bonded,Free,Free
6006.42.19,00K,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
6006.43,,,Of yarns of different colours:,,
6006.43.11,00C,m2,Stitch-bonded,Free,Free
6006.43.19,00D,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6006.44,,,Printed:,,
6006.44.11,00H,m2,Stitch-bonded,Free,Free
6006.44.19,00J,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
6006.9,,,Other:,,
6006.90.11,00H,m2,Stitch-bonded,Free,Free
6006.90.19,00J,m2,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
61.01,,,"Men‚Äôs or boys‚Äô overcoats, car-coats, capes, cloaks, anoraks (including",,
,,,"ski-jackets), wind-cheaters, wind-jackets and similar articles, knitted",,
,,,"or crocheted, other than those of heading 61.03:",,
6101.2,,,Of cotton:,,
6101.20.02,00J,No.,Overcoats,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6101.20.22,00K,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
6101.3,,,Of man-made fibres:,,
6101.30.02,00B,No.,Overcoats,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6101.30.22,00C,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6101.90.00,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,,,Of wool or fine animal hair:,,
,10J,No., Overcoats,,
,15K,No., Other,,
,,,Other:,,
,19B,No., Overcoats,,
,29K,No., Other,,
61.02,,,"Women‚Äôs or girls‚Äô overcoats, car-coats, capes, cloaks, anoraks",,
,,,"(including ski-jackets), wind-cheaters, wind-jackets and similar",,
,,,"articles, knitted or crocheted, other than those of heading 61.04:",,
6102.1,,,Of wool or fine animal hair:,,
6102.10.02,00C,No.,Overcoats,10,Free
,,,,,*See Below
,,,,,CA Free
6102.10.22,00D,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
6102.2,,,Of cotton:,,
6102.20.02,00G,No.,Overcoats,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6102.20.22,00H,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6102.3,,,Of man-made fibres:,,
6102.30.02,00L,No.,Overcoats,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,,,"Women‚Äôs or girls‚Äô overcoats, car-coats, capes, etc.‚continued",,
,,,Of man-made fibres‚continued,,
6102.30.22,00A,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6102.90.00,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,01H,No.,Overcoats,,
,09C,No.,Other,,
61.03,,,"Men‚Äôs or boys‚Äô suits, ensembles, jackets, blazers, trousers, bib and",,
,,,"brace overalls, breeches and shorts (other than swimwear), knitted or",,
,,,crocheted:,,
6103.10.00,,,Suits,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,10F,No.,Of wool or fine animal hair,,
,19K,No.,Of synthetic fibres,,
,29G,No.,Of other textile materials,,
,,,Ensembles:,,
6103.22.00,00A,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6103.23.00,00F,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
6103.29.00,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,10L,No.,Of wool or fine animal hair,,
,19D,No., Other,,
,,,Jackets and blazers:,,
6103.31.00,00L,No.,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6103.32.02,00H,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
6103.33.02,00B,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
6103.39.02,00K,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,,,"Men‚Äôs or boys‚Äô suits, ensembles, jackets, blazers, etc.‚continued",,
,,,"Trousers, bib and brace overalls, breeches and shorts:",,
6103.41.00,,,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
,11K,No., Trousers and breeches,,
,14D,No., Shorts,,
,19E,No., Other,,
6103.42,,,Of cotton:,,
6103.42.02,,,"Trousers, breeches and shorts",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
,01K,No.,Trousers and breeches,,
,08G,No.,Shorts,,
6103.42.12,00G,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6103.43,,,Of synthetic fibres:,,
6103.43.02,,,"Trousers, breeches and shorts",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
,01D,No.,Trousers and breeches,,
,07C,No.,Shorts,,
6103.43.18,00K,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6103.49,,,Of other textile materials:,,
6103.49.02,,,"Trousers, breeches and shorts",10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,01A,No.,Trousers and breeches,,
,03H,No.,Shorts,,
6103.49.12,00J,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
61.04,,,"Women‚Äôs or girls‚Äô suits, ensembles, jackets, blazers, dresses, skirts,",,
,,,"divided skirts, trousers, bib and brace overalls, breeches and shorts",,
,,,"(other than swimwear), knitted or crocheted:",,
,,,Suits:,,
6104.13.02,00C,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6104.19.02,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,10H,No.,Of wool or fine animal hair,,
,19A,No., Of cotton,,
,29J,No., Other,,
,,,"Women‚Äôs or girls‚Äô suits, ensembles, jackets, blazers, etc.‚continued",,
,,,Ensembles:,,
6104.22.02,00B,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6104.23.02,00G,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6104.29.02,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,10A,No.,Of wool or fine animal hair,,
,19E,No., Other,,
,,,Jackets and blazers:,,
6104.31.02,00A,No.,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6104.32.02,00F,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
6104.33.02,00L,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6104.39.02,00H,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,Dresses:,,
6104.41.02,00E,No.,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6104.42.02,00K,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6104.43.02,00D,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6104.44.02,00J,No.,Of artificial fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
6104.49.02,00A,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,"Women‚Äôs or girls‚Äô suits, ensembles, jackets, blazers, etc.‚continued",,
,,,Skirts and divided skirts:,,
6104.51.02,00J,No.,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6104.52.02,00C,No.,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6104.53.02,00H,No.,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 7
,,,,,1/2025 6
6104.59.02,00E,No.,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,"Trousers, bib and brace overalls, breeches and shorts:",,
6104.61.02,,,Of wool or fine animal hair,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
,12F,No., Trousers and breeches,,
,14B,No., Shorts,,
,19C,No., Other,,
6104.62.02,,,Of cotton,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
,10D,No., Trousers and breeches,,
,15E,No., Shorts,,
,19H,No., Other,,
6104.63.02,,,Of synthetic fibres,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,11G,No., Trousers and breeches,,
,17F,No., Shorts,,
,19B,No., Other,,
6104.69.02,,,Of other textile materials,10,Free
,,,,,*See Below
,,,,,CA Free
,11D,No., Trousers and breeches,,
,15G,No., Shorts,,
,19K,No., Other,,
61.05,,,"Men‚Äôs or boys‚Äô shirts, knitted or crocheted:",,
6105.1,,,Of cotton:,,
6105.10.02,00H,No.,Of sizes not exceeding 81 cm chest measurement,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6105.10.12,00C,No.,Other sizes,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
,,,"Men‚Äôs or boys‚Äô shirts, knitted or crocheted‚continued",,
6105.2,,,Of man-made fibres:,,
6105.20.02,00A,No.,Of sizes not exceeding 81 cm chest measurement,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6105.20.12,00G,No.,Other sizes,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 8
,,,,,1/2025 7.3
6105.9,,,Of other textile materials:,,
6105.90.02,00G,No.,Of sizes not exceeding 81 cm chest measurement,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 7
,,,,,1/2025 6
6105.90.12,00B,No.,Other sizes,10,Free
,,,,,*See Below
,,,,,CA Free
61.06,,,"Women‚Äôs or girls‚Äô blouses, shirts and shirt-blouses, knitted or",,
,,,crocheted:,,
6106.1,,,Of cotton:,,
6106.10.02,00F,No.,Blouses,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6106.10.12,00A,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 10
,,,,,1/2025 10
6106.2,,,Of man-made fibres:,,
6106.20.02,00K,No.,Blouses,10,Free
,,,,,*See Below
,,,,,CA Free
6106.20.12,00E,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
6106.9,,,Of other textile materials:,,
6106.90.02,00E,No.,Blouses,10,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 10
,,,,,1/2025 10
6106.90.12,00L,No.,Other,10,Free
,,,,,*See Below
,,,,,CA Free
