Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
32.14,,,"Glaziers’ putty, grafting putty, resin cements, caulking compounds",,
,,,and other mastics; painters’ fillings; non-refractory surfacing,,
,,,"preparations for façades, indoor walls, floors, ceilings or the like:",,
3214.1,,,"Glaziers’ putty, grafting putty, resin cements, caulking compounds",,
,,,and other mastics; painters’ fillings:,,
3214.10.01,00L,kg,Glaziers’ putty; wood fillers; plastic wood,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
3214.10.09,,,Other,Free,Free
,01K,.,Plaster based bonding compounds (containing calcined gypsum/,,
,,,calcium sulphate),,
,,,Gypsum based wallboard jointing and surface finishing compounds:,,
,09E,.,Plaster based compounds (containing calcined gypsum/calcium,,
,,,sulphate),,
,,,Other:,,
,11G,.,Liquids; pastes,,
,12E,.,Other,,
,19B,.,Other,,
3214.90.00,00C,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 3.5
,,,,,1/2025 3
32.15,,,"Printing ink, writing or drawing ink and other inks, whether or not",,
,,,concentrated or solid:,,
,,,Printing ink:,,
3215.11.00,,,Black,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01E,kg,Magnetic ink character recognition (M.I.C.R.),,
,09L,kg,Flexographic and gravure inks,,
,19H,kg,Other,,
3215.19.00,00C,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 5
,,,,,1/2025 5
3215.9,,,Other:,,
3215.90.01,00H,kg,Cartridge ink refills for fountain pens,Free,Free
3215.90.05,00C,kg,Solid ink in engineered shapes for insertion into apparatus of Tariff,,
,,,"subheadings 8443.31, 8443.32 or 8443.39",Free,Free
3215.90.07,00F,kg,Ink cartridges (with or without an integrated print head) for insertion,,
,,,"into apparatus of Tariff subheadings 8443.31, 8443.32 or 8443.39, and",,
,,,incorporating mechanical or electrical components; thermoplastic or,,
,,,electrostatic toner cartridges (with or without moving parts) for,,
,,,"insertion into apparatus of Tariff subheadings 8443.31, 8443.32 or",,
,,,8443.39,Free,Free
3215.90.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 3
,01G,kg,Stencilling and similar inks,,
,19K,kg,Other,,
33.01,,,"Essential oils (terpeneless or not), including concretes and absolutes;",,
,,,"resinoids; extracted oleoresins; concentrates of essential oils in fats, in",,
,,,"fixed oils, in waxes or the like, obtained by enfleurage or maceration;",,
,,,terpenic by-products of the deterpenation of essential oils; aqueous,,
,,,distillates and aqueous solutions of essential oils:,,
,,,Essential oils of citrus fruit:,,
3301.12.00,00H,kg,Of orange,Free,Free
3301.13.00,00B,kg,Of lemon,Free,Free
3301.19.00,,,Other,Free,Free
,10G,kg,   Of bergamot,,
,15H,kg,   Of lime,,
,19L,kg,   Other,,
,,,Essential oils other than those of citrus fruit:,,
3301.24.00,00L,kg,Of peppermint (Mentha piperita),Free,Free
3301.25.00,,,Of other mints,Free,Free
,10B,kg,   Salvinorin A extract,,
,19F,kg,   Other,,
3301.29.00,,,Other,Free,Free
,10L,kg,   Of geranium,,
,15A,kg,   Of jasmin,,
,19D,kg,   Of lavender or of lavandin,,
,23B,kg,   Of vetiver,,
,29A,kg,   Other,,
3301.30.00,00F,kg,Resinoids,Free,Free
3301.9,,,Other:,,
,,,Aqueous distillates and aqueous solutions of essential oils:,,
3301.90.01,00D,.,Culinary or flavouring,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3301.90.09,00E,.,Other,Free,Free
3301.90.19,,,Other,Free,Free
,,,   Extracted oleoresins:,,
,01J,kg,Of opium,,
,03E,kg,Of liquorice,,
,05A,kg,Of hops,,
,07H,kg,Of pyrethrum or of the roots of plants containing rotenone,,
,09D,kg,Other,,
,19A,kg,   Other,,
33.02,,,Mixtures of odoriferous substances and mixtures (including alcoholic,,
,,,"solutions) with a basis of one or more of these substances, of a kind",,
,,,used as raw materials in industry; other preparations based on,,
,,,"odoriferous substances, of a kind used for the manufacture of",,
,,,beverages:,,
3302.1,,,Of a kind used in the food or drink industries:,,
,,,Preparations containing alcohol based on one or more odoriferous,,
,,,substances of a kind used for the manufacture of beverages:,,
3302.10.10,00B,kg,Of an alcoholic strength by volume not exceeding 0.5% vol.,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,Other:,,
3302.10.20,00H,l,Containing not more than 1.15% vol.,Free,Free
,,,"Containing more than 1.15% vol., but not more than 2.5% vol.:",,
3302.10.31,00K,l,For further manufacture in a licensed manufacturing area,Free,Free
3302.10.39,00L,l,Other,Free,Free
,,,"Containing more than 2.5% vol., but not more than 6% vol.:",,
3302.10.41,00E,l al,For further manufacture in a licensed manufacturing area,Free,Free
3302.10.49,00F,l al,Other,Free,Free
,,,"Containing more than 6% vol., but not more than 9% vol.:",,
3302.10.51,00L,l,For further manufacture in a licensed manufacturing area,Free,Free
3302.10.59,00A,l,Other,Free,Free
,,,"Containing more than 9% vol, but not more than 14% vol.:",,
3302.10.61,00F,l,For further manufacture in a licensed manufacturing area,Free,Free
,,,"Mixtures of odoriferous substances and mixtures, etc.continued",,
,,,Of a kind used in the food or drink industriescontinued,,
,,,"Preparations containing alcohol based on one, etc.continued",,
,,,Othercontinued,,
,,,"Containing more than 9% vol., but not more, etc.continued",,
3302.10.69,00G,l,Other,Free,Free
,,,"Containing more than 14% vol., but not more than 23% vol.:",,
3302.10.71,00A,l,For further manufacture in a licensed manufacturing area,Free,Free
3302.10.79,00B,l,Other,Free,Free
,,,Other:,,
3302.10.81,,,For further manufacture in a licensed manufacturing area,Free,Free
,,,Not exceeding 57% vol.:,,
,01E,l al, In containers of a capacity of less than 180 litres,,
,09L,l al, In other containers,,
,,,Other:,,
,11B,l al, In containers of a capacity of less than 180 litres,,
,19H,l al, In other containers,,
3302.10.89,,,Other,Free,Free
,,,Not exceeding 57% vol.:,,
,01F,l al, In containers of a capacity of less than 180 litres,,
,09A,l al, In other containers,,
,,,Other:,,
,11C,l al, In containers of a capacity of less than 180 litres,,
,19J,l al, In other containers,,
3302.10.90,,,Other,Free,Free
,01D,kg,   Mixtures of natural or essential oils,,
,11A,l,   Culinary preparations,,
,13H,l,   Non-spirituous preparations for use in the manufacture of beverages,,
,19G,.,   Other,,
3302.90.00,,,Other,Free,Free
,01D,kg,  Mixtures of natural essential oils,,
,09K,l,  Other spirituous solutions,,
,19G,.,  Other,,
33.03,,,,,
3303,,,Perfumes and toilet waters:,,
3303.00.01,,,Perfumed spirits,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 5
,,,,,1/2025 5
,,,  In aerosol containers:,,
,02D,No.,   Containing chlorofluorocarbons,,
,08C,No.,   Other,,
,19J,l,  Other,,
3303.00.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,  In aerosol containers:,,
,02E,No.,   Containing chlorofluorocarbons,,
,08D,No.,   Other,,
,19K,.,  Other,,
33.04,,,Beauty or make-up preparations and preparations for the care of the,,
,,,"skin (other than medicaments), including sunscreen or sun tan",,
,,,preparations; manicure or pedicure preparations:,,
3304.10.00,00C,.,Lip make-up preparations,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3304.20.00,00G,.,Eye make-up preparations,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Beauty or make-up preparations and preparations, etc.continued",,
3304.30.00,,,Manicure or pedicure preparations,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,  In aerosol containers:,,
,02G,No.,   Containing chlorofluorocarbons,,
,08F,No.,   Other,,
,19A,.,  Other,,
,,,Other:,,
3304.91.00,00G,.,"Powders, whether or not compressed",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3304.99.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,   In aerosol containers:,,
,02K,No.,Containing chlorofluorocarbons,,
,08J,No.,Other,,
,19D,.,   Other,,
33.05,,,Preparations for use on the hair:,,
3305.10.00,00A,.,Shampoos,5,Free
,,,,,*See Below
,,,,,CA Free
3305.20.00,00E,.,Preparations for permanent waving or straightening,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
3305.30.00,,,Hair lacquers,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,  In aerosol containers:,,
,02E,No.,   Containing chlorofluorocarbons,,
,08D,No.,   Other,,
,19K,.,  Other,,
3305.90.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,  In aerosol containers:,,
,02G,No.,   Containing chlorofluorocarbons,,
,08F,No.,   Other,,
,19A,.,  Other,,
33.06,,,"Preparations for oral or dental hygiene, including denture fixative",,
,,,pastes and powders; yarn used to clean between the teeth (dental,,
,,,"floss), in individual retail packages:",,
3306.1,,,Dentifrices:,,
3306.10.01,00F,.,Denture cleaning tablets,Free,Free
3306.10.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,01E,.,   Preparations for dentists’ use in mechanical cleaning and polishing,,
,,,of teeth,,
,09L,.,   Denture cleaning pastes and powders,,
,19H,.,   Other,,
3306.2,,,Yarn used to clean between the teeth (dental floss):,,
3306.20.10,00J,kg,"Textured yarn of nylon or other polyamides, measuring per single yarn",,
,,,more than 50 decitex,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,"Preparations for oral or dental hygiene, including, etc.continued",,
,,,Yarn used to clean between the teeth (dental floss)continued,,
3306.20.90,,,Other,Free,Free
,01L,kg,   High tenacity yarn of nylon or other polyamides,,
,09F,kg,   Other,,
3306.90.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,  In aerosol containers:,,
,02E,No.,   Containing chlorofluorocarbons,,
,08D,No.,   Other,,
,19K,.,  Other,,
33.07,,,"Pre-shave, shaving or after-shave preparations, personal deodorants,",,
,,,"bath preparations, depilatories and other perfumery, cosmetic or",,
,,,"toilet preparations, not elsewhere specified or included; prepared",,
,,,"room deodorisers, whether or not perfumed or having disinfectant",,
,,,properties:,,
3307.1,,,"Pre-shave, shaving or after-shave preparations:",,
3307.10.01,,,Pre-shave and after-shave preparations,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,   In aerosol containers:,,
,02L,No.,Containing chlorofluorocarbons,,
,08K,No.,Other,,
,19E,.,   Other,,
3307.10.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,   In aerosol containers:,,
,02A,No.,Containing chlorofluorocarbons,,
,08L,No.,Other,,
,19F,.,   Other,,
3307.20.00,,,Personal deodorants and antiperspirants,5,Free
,,,,,*See Below
,,,,,CA Free
,,,  In aerosol containers:,,
,02H,No.,   Containing chlorofluorocarbons,,
,08G,No.,   Other,,
,19B,.,  Other,,
3307.30.00,00E,.,Perfumed bath salts and other bath preparations,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,"Preparations for perfuming or deodorizing rooms, including odoriferous",,
,,,preparations used during religious rites:,,
3307.41.00,00C,.,“Agarbatti” and other odoriferous preparations which operate by,,
,,,burning,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3307.49.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,   In aerosol containers:,,
,02F,No.,Containing chlorofluorocarbons,,
,08E,No.,Other,,
,,,   Other,,
,21B,.,Potpourri,,
,29H,.,Other,,
,,,"Pre-shave, shaving or after-shave preparations, etc.continued",,
3307.9,,,Other:,,
3307.90.01,,,Animal toilet preparations,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,   In aerosol containers:,,
,02K,No.,Containing chlorofluorocarbons,,
,08J,No.,Other,,
,19D,.,   Other,,
3307.90.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,   In aerosol containers:,,
,02L,No.,Containing chlorofluorocarbons,,
,08K,No.,Other,,
,,,   Other,,
,21G,.,Potpourri,,
,29B,.,Other,,
34.01,,,Soap; organic surface-active products and preparations for use as,,
,,,"soap, in the form of bars, cakes, moulded pieces or shapes, whether",,
,,,or not containing soap; organic surface-active products and,,
,,,"preparations for washing the skin, in the form of liquid or cream",,
,,,"and put up for retail sale, whether or not containing soap; paper,",,
,,,"wadding, felt and nonwovens, impregnated, coated or covered with",,
,,,soap or detergent:,,
,,,"Soap and organic surface-active products and preparations, in the form",,
,,,"of bars, cakes, moulded pieces or shapes, and paper, wadding, felt and",,
,,,"nonwovens, impregnated, coated or covered with soap or detergent:",,
3401.11.00,,,For toilet use (including medicated products),5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,   Soap:,,
,01H,kg,In tablets,,
,09C,kg,Other,,
,19L,kg,Other,,
3401.19.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01D,kg,   Soap,,
,09K,kg,Other,,
3401.20.00,,,Soap in other forms,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01G,kg,"Powder, flakes and granules",,
,09B,kg,Other,,
3401.30.00,00B,kg,"Organic surface-active products and preparations for washing the skin, in",,
,,,"the form of liquid or cream and put up for retail sale, whether or not",,
,,,containing soap,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
34.02,,,Organic surface-active agents (other than soap); surface-active,,
,,,"preparations, washing preparations (including auxiliary washing",,
,,,"preparations) and cleaning preparations, whether or not containing",,
,,,"soap, other than those of heading 34.01:",,
,,,"Anionic organic surface-active agents, whether or not put up for retail sale:",,
3402.31.00,00E,kg,Linear alkylbenzene sulphonic acids and their salts,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3402.39.00,00A,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,"Other organic surface-active agents, whether or not put up for retail sale:",,
3402.41.00,00J,kg,Cationic,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3402.42.00,00C,kg,Non-ionic,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
,,,"Organic surface-active agents (other than soap), etc.continued",,
,,,"Other organic surface active agents, whether or not put, etc.continued",,
3402.49.00,00E,kg,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
3402.50.00,,,Preparations put up for retail sale,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
,10E,kg,"Powders, flakes and granules",,
,,,  In aerosol containers:,,
,20B,No.,Containing chlorofluorocarbons,,
,22J,No.,   Other,,
,30K,.,Other,,
3402.90.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,"Powders, flakes and granules:",,
,01L,kg,In packs not exceeding 5 kg,,
,09F,kg,In packs exceeding 5 kg,,
,,,  Other:,,
,11H,kg,   In packs not exceeding 5 kg,,
,19C,kg,In packs exceeding 5 kg,,
34.03,,,"Lubricating preparations (including cutting-oil preparations, bolt or",,
,,,"nut release preparations, anti-rust or anti-corrosion preparations and",,
,,,"mould release preparations, based on lubricants) and preparations of",,
,,,"a kind used for the oil or grease treatment of textile materials, leather,",,
,,,"furskins or other materials, but excluding preparations containing, as",,
,,,"basic constituents, 70% or more by weight of petroleum oils or of oils",,
,,,obtained from bituminous minerals:,,
,,,Containing petroleum oils or oils obtained from bituminous minerals:,,
3403.11.00,,,"Preparations for the treatment of textile materials,",,
,,,"leather, furskins or other materials",Free,Free
,,,   In aerosol containers:,,
,02B,No.,Containing chlorofluorocarbons,,
,08A,No.,Other,,
,19G,.,Other,,
3403.19,,,Other:,,
3403.19.01,,,Greases and other solid lubricants,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01G,kg,Suited only for aviation use,,
,09B,kg,Other,,
,,,Other:,,
3403.19.11,,,In containers of a capacity of 5 litres or more,Free,Free
,01B,l,Lubricating preparations,,
,09H,l,Other,,
3403.19.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Lubricating preparations:,,
,,,In aerosol containers:,,
,04H,No.,Containing chlorofluorocarbons,,
,07B,No., Other,,
,19F,l,Other,,
,,, Other:,,
,,,In aerosol containers:,,
,22F,No.,Containing chlorofluorocarbons,,
,28E,No.,Other,,
,39L,l,Other,,
,,,"Lubricating preparations (including cutting-oil, etc.continued",,
,,,Other:,,
3403.91.00,,,"Preparations for the treatment of textile materials, leather, furskins or",,
,,,other materials,Free,Free
,,,   In aerosol containers:,,
,02A,No.,Containing chlorofluorocarbons,,
,08L,No.,Other,,
,19F,.,Other,,
3403.99,,,Other:,,
3403.99.01,,,Greases and other solid lubricants,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01F,kg,Suited only for aviation use,,
,09A,kg,Other,,
,,,Other:,,
3403.99.11,,,In containers of a capacity of 5 litres or more,Free,Free
,01A,l,Lubricating preparations,,
,09G,l,Other,,
3403.99.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Lubricating preparations:,,
,,,In aerosol containers:,,
,02L,No.,Containing chlorofluorocarbons,,
,07A,No., Other,,
,19E,l,Other,,
,,, Other:,,
,,,In aerosol containers:,,
,22E,No.,Containing chlorofluorocarbons,,
,28D,No.,Other,,
,39K,l,Other,,
34.04,,,Artificial waxes and prepared waxes:,,
3404.20.00,,,Of poly(oxyethylene)(polyethylene glycol),Free,Free
,,,  In aerosol containers:,,
,02K,No.,Containing chlorofluorocarbons,,
,08J,No.,Other,,
,19D,kg,Other,,
3404.90.00,,,Other,Free,Free
,,,Of chemically modified lignite:,,
,,,   In aerosol containers:,,
,10F,No.,Containing chlorofluorocarbons,,
,15G,No.,Other,,
,17C,kg,   Other,,
,,,  Other:,,
,,,   In aerosol containers,,
,21A,No.,Containing chlorofluorocarbons,,
,25D,No.,Other,,
,29G,kg,Other,,
34.05,,,"Polishes and creams, for footwear, furniture, floors, coachwork, glass",,
,,,"or metal, scouring pastes and powders and similar preparations",,
,,,"(whether or not in the form of paper, wadding, felt, nonwovens,",,
,,,"cellular plastics or cellular rubber, impregnated, coated or covered",,
,,,"with such preparations), excluding waxes of heading 34.04:",,
3405.10.00,,,"Polishes, creams and similar preparations for footwear or leather",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,  In aerosol containers:,,
,02D,No.,Containing chlorofluorocarbons,,
,08C,No.,Other,,
,19J,.,Other,,
,,,"Polishes and creams, for footwear, furniture, floors, etc.continued",,
3405.20.00,,,"Polishes, creams and similar preparations for the maintenance of",,
,,,"wooden furniture, floors or other woodwork",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,  In aerosol containers:,,
,02H,No.,Containing chlorofluorocarbons,,
,08G,No.,Other,,
,19B,.,Other,,
3405.30.00,,,"Polishes and similar preparations for coachwork, other than metal polishes",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,  In aerosol containers:,,
,02A,No.,Containing chlorofluorocarbons,,
,08L,No.,Other,,
,19F,.,Other,,
3405.40.00,,,Scouring pastes and powders and other scouring preparations,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01G,.,Preparations for dentists’ use in mechanical cleaning and polishing of,,
,,,teeth,,
,,,  Other:,,
,,,   In aerosol containers:,,
,12B,No.,Containing chlorofluorocarbons,,
,18A,No.,Other,,
,29G,.,Other,,
3405.90.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,  In aerosol containers:,,
,02C,No.,Containing chlorofluorocarbons,,
,08B,No.,Other,,
,19H,.,Other,,
34.06,,,,,
3406.00.00,,,"Candles, tapers and the like",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,01L,.,Not exceeding 7 mm diameter,,
,09F,.,Exceeding 7 mm diameter but not exceeding 25 mm diameter,,
,19C,.,Other,,
34.07,,,,,
3407.00.00,,,"Modelling pastes, including those put up for children’s amusement;",,
,,,preparations known as “dental wax” or as “dental impression,,
,,,"compounds’’, put up in sets, in packings for retail sale or in plates,",,
,,,"horseshoe shapes, sticks or similar forms; other preparations for use",,
,,,"in dentistry, with a basis of plaster (of calcined gypsum or calcium",,
,,,sulphate),Free,Free
,01J,.,Modelling pastes (including those put up for children’s amusement),,
,09D,.,Other,,
35.01,,,"Casein, caseinates and other casein derivatives; casein glues:",,
3501.10.00,,,Casein,Free,Free
,01K,kg,  Acid,,
,,,  Other:,,
,11G,kg,   Rennet,,
,19B,kg,   Other,,
3501.90.00,,,Other,Free,Free
,10H,kg,  Caseinates,,
,21C,kg,  Casein glues,,
,29J,kg,  Other,,
35.02,,,"Albumins (including concentrates of two or more whey proteins,",,
,,,"containing by weight more than 80% whey proteins, calculated on the",,
,,,"dry matter), albuminates and other albumin derivatives:",,
,,,Egg albumin:,,
3502.11.00,00D,kg,Dried,Free,Free
3502.19.00,00L,kg,Other,Free,Free
3502.20.00,00C,kg,"Milk albumin, including concentrates of two or more whey proteins",Free,Free
3502.90.00,11D,kg,Other,Free,Free
35.03,,,,,
3503,,,"Gelatin (including gelatin in rectangular (including square) sheets,",,
,,,whether or not surface-worked or coloured) and gelatin derivatives;,,
,,,"isinglass; other glues of animal origin, excluding casein glues of",,
,,,heading 35.01:,,
,,,"Gelatin (including gelatin in rectangular (including square) sheets,",,
,,,whether or not surface-worked or coloured) and gelatin derivatives:,,
3503.00.01,00L,.,Specially prepared for use as culture media,Free,Free
3503.00.09,,,Other,5,Free
,,,,,*See Below
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
,01K,kg,   Edible gelatin,,
,09E,kg,   Other,,
3503.00.11,00F,kg,Isinglass,Free,Free
3503.00.19,00G,kg,Other glues of animal origin,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
35.04,,,,,
3504.00.00,19C,kg,Peptones and their derivatives; other protein substances and their,,
,,,"derivatives, not elsewhere specified or included; hide powder, whether",,
,,,or not chromed,Free,Free
35.05,,,"Dextrins and other modified starches (for example, pregelatinised or",,
,,,"esterified starches); glues based on starches, or on dextrins or other",,
,,,modified starches:,,
3505.10.00,,,Dextrins and other modified starches,Free,Free
,01B,kg,  Dextrins,,
,09H,kg,  Other,,
3505.20.00,00H,kg,Glues,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 5
,,,,,1/2025 5
35.06,,,"Prepared glues and other prepared adhesives, not elsewhere specified",,
,,,"or included; products suitable for use as glues or adhesives, put up for",,
,,,"retail sale as glues or adhesives, not exceeding a net weight of 1 kg:",,
3506.10.00,,,"Products suitable for use as glues or adhesives, put up for retail sale as",,
,,,"glues or adhesives, not exceeding a net weight of 1 kg",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,  In aerosol containers:,,
,02J,No.,Containing chlorofluorocarbons,,
,08H,No.,   Other,,
,19C,kg,  Other,,
,,,Other:,,
3506.91,,,Adhesives based on polymers of heading 39.01 to 39.13 or on rubber:,,
3506.91.10,,,Optically clear free-film adhesives and optically clear curable liquid,,
,,,adhesives of a kind used solely or principally for the manufacture of,,
,,,flat panel displays or touch-sensitive screen panels,Free,Free
,,,Liquids:,,
,,, In aerosol containers:,,
,10J,No.,Containing chlorofluorocarbons,,
,13C,No.,Other,,
,15K,kg, Other,,
,19B,kg,Pastes,,
,,,Other:,,
,21D,kg, Based on rubber,,
,29K,kg, Based on polymers,,
3506.91.19,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,CPT Free
,,,,,LDC 4
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Liquids:,,
,,, In aerosol containers:,,
,10F,No.,Containing chlorofluorocarbons,,
,13L,No.,Other,,
,15G,kg, Other,,
,19K,kg,Pastes,,
,,,Other:,,
,21A,kg, Based on rubber,,
,29G,kg, Based on polymers,,
3506.99.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
,,,   In aerosol containers:,,
,02J,No.,Containing chlorofluorocarbons,,
,08H,No.,Other,,
,19C,kg,   Other,,
35.07,,,Enzymes; prepared enzymes not elsewhere specified or included:,,
3507.1,,,Rennet and concentrates thereof:,,
3507.10.01,00G,.,"Flavoured, coloured or simply prepared",5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
3507.10.09,00H,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC 4
3507.90.00,00K,.,Other,Free,Free
36.01,,,,,
3601.00.00,00D,kg,Propellent powders,Free,Free
36.02,,,,,
3602.00.00,,,"Prepared explosives, other than propellent powders",Free,Free
,01L,kg,"Dynamites, including gelignite",,
,09F,kg,Other,,
36.03,,,Safety fuses; detonating cords; percussion or detonating caps; igniters;,,
,,,electric detonators,,
3603.10.00,00D,.,Safety fuses,Free,Free
3603.20.00,00H,.,Detonating cords,Free,Free
3603.30.00,00A,.,Percussion caps,Free,Free
3603.40.00,00E,.,Detonating caps,Free,Free
3603.50.00,00J,.,Igniters,Free,Free
3603.60.00,00B,.,Electric detonators,Free,Free
36.04,,,"Fireworks, signalling flares, rain rockets, fog signals and other",,
,,,pyrotechnic articles:,,
3604.1,,,Fireworks:,,
3604.10.01,00J,.,Plaited in strings,Free,Free
3604.10.09,00K,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 3.5
,,,,,1/2025 3
3604.9,,,Other:,,
3604.90.01,00H,.,Ships’ rockets and other marine pyrotechnic signalling and similar,,
,,,articles; Very cartridges,Free,Free
3604.90.09,00J,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
36.05,,,,,
3605.00.00,,,"Matches, other than pyrotechnic articles of heading 36.04",Free,Free
,,,In boxes containing:,,
,01E,HBx,Not more than 60,,
,09L,HBx,More than 60,,
,19H,Th,Other,,
36.06,,,Ferro-cerium and other pyrophoric alloys in all forms; articles of,,
,,,combustible materials as specified in Note 2 to this Chapter:,,
3606.1,,,Liquid or liquefied-gas fuels in containers of a kind used for filling or,,
,,,refilling cigarette or similar lighters and of a capacity not exceeding,,
,,,300 cm3:,,
,,,Motor spirit as defined in New Zealand Note 1 to Chapter 27:,,
3606.10.01,00E,l,For manufacture in a licensed manufacturing area,Free,Free
3606.10.09,00F,l,Other per l,5,Free
,,,,plus 30.2¢1,*See Below
