Number,Code,Unit,Goods,Normal Tariff,Preferential Tarrif
,,,,,CA 1
,,,,,RCEP 4
,,,,,1/2025 3.7
8416.90.00,00K,.,Parts,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 5
,,,,,1/2025 5
84.17,,,"Industrial or laboratory furnaces and ovens, including incinerators,",,
,,,non-electric:,,
8417.1,,,"Furnaces and ovens for the roasting, melting or other heat-treatment of",,
,,,"ores, pyrites or of metals:",,
8417.10.01,00E,kg,Industrial,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8417.10.09,00F,kg,Laboratory,Free,Free
8417.20.00,00B,kg,"Bakery ovens, including biscuit ovens",5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8417.8,,,Other:,,
8417.80.01,00L,kg,Industrial,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 5
,,,,,1/2025 5
8417.80.09,00A,kg,Laboratory,Free,Free
8417.9,,,Parts:,,
8417.90.01,00D,.,Of industrial furnaces and ovens,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8417.90.09,00E,.,Of laboratory furnaces and ovens,Free,Free
84.18,,,"Refrigerators, freezers and other refrigerating or freezing equipment,",,
,,,electric or other; heat pumps other than air conditioning machines of,,
,,,heading 84.15:,,
8418.10.01,,,"Combined refrigerator-freezers, fitted with separate external doors or",,
,,,"drawers, or combinations thereof",5,Free
,,,,,*See Below
,,,,,CA 1
,,,Compression type:,,
,,,Containing hydrofluorocarbons:,,
,,,Less than 200 l gross internal capacity:,,
,02K,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,04F,No.,Other,,
,,,200 l and over but less than 300 l gross internal capacity:,,
,12G,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,14C,No.,Other,,
,,,300 l and over but less than 400 l gross internal capacity:,,
,22D,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,24L,No.,Other,,
,,,400 l and over but less than 500 l gross internal capacity:,,
,32A,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,34H,No.,Other,,
,,,500 l and over gross internal capacity:,,
,42J,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,44E,No.,Other,,
,,,Other:,,
,52F,No.,Less than 200 l gross internal capacity,,
,54B,No.,200 l and over but less than 300 l gross internal capacity,,
,56J,No.,300 l and over but less than 400 l gross internal capacity,,
,58E,No.,400 l and over but less than 500 l gross internal capacity,,
,60G,No.,500 l and over gross internal capacity,,
,,,Absorption type,,
,72L,No.,Electrical,,
,74G,No.,Other,,
,,,Other:,,
,,,Containing hydrofluorocarbons:,,
,82H,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,84D,No.,Other,,
,88G,No.,Other,,
,,,"Refrigerators, household type:",,
8418.21.00,,,Compression-type,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,Containing hydrofluorocarbons:,,
,,,Less than 200 l gross internal capacity:,,
,10B,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,11L,No.,Other,,
,,,200 l and over but less than 300 l gross internal capacity:,,
,13G,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,14E,No.,Other,,
,,,300 l and over but less than 400 l gross internal capacity:,,
,15C,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,16A,No.,Other,,
,,,400 l and over but less than 500 l gross internal capacity:,,
,17K,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,18H,No.,Other,,
,,,500 l and over gross internal capacity:,,
,19F,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,20K,No.,Other,,
,,,Other:,,
,21H,No.,Less than 200 l gross internal capacity,,
,23D,No.,200 l and over but less than 300 l gross internal capacity,,
,25L,No.,300 l and over but less than 400 l gross internal capacity,,
,27G,No.,400 l and over but less than 500 l gross internal capacity,,
,29C,No.,500 l and over gross internal capacity,,
8418.29.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
,10J,No.,"Absorption-type, electrical",,
,19B,No.,Other,,
,,,"Refrigerators, freezers and other refrigerating, etc.continued",,
8418.30.00,,,"Freezers of the chest type, not exceeding 800 l capacity",5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Containing hydrofluorocarbons:,,
,,,Less than 300 l gross internal capacity:,,
,10A,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,15B,No.,Other,,
,,,300 l and over gross internal capacity:,,
,19E,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,20J,No.,Other,,
,,,Other:,,
,21G,No.,Less than 300 l gross internal capacity,,
,29B,No.,300 l and over gross internal capacity,,
8418.40.00,,,"Freezers of the upright type, not exceeding 900 l capacity",5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Containing hydrofluorocarbons:,,
,,,Less than 200 l gross internal capacity:,,
,10E,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,15F,No.,Other,,
,,,200 l and over gross internal capacity:,,
,19J,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,20B,No.,Other,,
,,,Other:,,
,21L,No.,Less than 200 l gross internal capacity,,
,29F,No.,200 l and over gross internal capacity,,
8418.50.01,,,"Other furniture (chest, cabinets, display counters, show-cases and the like)",,
,,,"for storage and display, incorporating refrigerating or freezing equipment",5,Free
,,,,,*See Below
,,,,,CA 1
,,,Incorporating refrigerating equipment:,,
,,,Containing hydrofluorocarbons:,,
,,,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134A):",,
,02D,No.,Display cooling units,,
,04L,No.,Other,,
,,,Containing R-404A:,,
,12A,No.,Display cooling units,,
,14H,No.,Other,,
,,,Other:,,
,,,Containing R407F:,,
,16D,No.,Display cooling units,,
,18L,No.,Other,,
,,,Other:,,
,26A,No.,Display cooling units,,
,28H,No.,Other,,
,,,Other:,,
,32F,No.,Display cooling units,,
,34B,No.,Other,,
,,,Incorporating freezing equipment:,,
,,,Containing hydrofluorocarbons:,,
,,,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134A):",,
,42C,No.,Display freezing units,,
,44K,No.,Other,,
,,,Containing R-404A:,,
,52L,No.,Display freezing units,,
,54G,No.,Other,,
,,,Other:,,
,,,Containing R407F:,,
,56C,No.,Display cooling units,,
,58K,No.,Other,,
,,,Other:,,
,66L,No.,Display freezing units,,
,68G,No.,Other,,
,,,Other:,,
,72E,No.,Display freezing units,,
,74A,No.,Other,,
,,,"Refrigerators, freezers and other refrigerating, etc.continued",,
,,,Other refrigerating or freezing equipment; heat pumps:,,
8418.61.00,,,Heat pumps other than air conditioning machines of heading 84.15,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Containing hydrofluorocarbons:,,
,,,Single-phase:,,
,,,Of a cooling capacity not exceeding 4 kW:,,
,01H,No.,Containing difluoromethane (R 32),,
,02F,No.,Containing R-410A,,
,03D,No.,Other,,
,,,Of a cooling capacity exceeding 4 kW but not exceeding 7 kW:,,
,04B,No.,Containing difluoromethane (R 32),,
,05L,No.,Containing R-410A,,
,06J,No.,Other,,
,,,Of a cooling capacity exceeding 7 kW but not exceeding 10 kW:,,
,07G,No.,Containing difluoromethane (R 32),,
,08E,No.,Containing R-410A,,
,09C,No.,Other,,
,,,Of a cooling capacity exceeding 10 kW:,,
,16F,No.,Containing difluoromethane (R 32),,
,18B,No.,Containing R-410A,,
,22L,No.,Other,,
,,,Other:,,
,,,Three-phase:,,
,24G,No.,Containing difluoromethane (R 32),,
,25E,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,26C,No.,Containing R-410A,,
,27A,No.,Other,,
,,,Other:,,
,34D,No.,Containing difluoromethane (R 32),,
,36L,No.,Containing R-410A,,
,38G,No.,Other,,
,,,Other:,,
,,,Single-phase:,,
,42E,No.,Of a cooling capacity not exceeding 4 kW,,
,44A,No.,Of a cooling capacity exceeding 4 kW but not exceeding 7 kW,,
,46H,No.,Of a cooling capacity exceeding 7 kW but not exceeding 10 kW,,
,47F,No.,Of a cooling capacity exceeding 10 kW,,
,,,Other:,,
,51D,No.,Three-phase,,
,59K,No.,Other,,
,,,"Refrigerators, freezers and other refrigerating, etc.continued",,
,,,Other refrigerating or freezing equipment; heat pumpscontinued,,
8418.69.00,,,Other 5,Free,
,,,,*See Below,
,,,,CA 1,
,,,,RCEP 4,
,,,,1/2025 3.7,
,,,Ice cream- and other edible ice-making machines:,,
,,,Containing hydrofluorocarbons:,,
,15D,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,17L,No.,Containing R-404A,,
,18J,No.,Containing R407F,,
,20L,No.,Containing R448A or R449A,,
,22G,No.,Other,,
,24C,No.,Other,,
,,,Refrigeration equipment suitable for use solely or principally with motor vehicles for the transport of,,
,,,"goods; trailers and semi-trailers for the transport of goods; railway or tramway coaches, goods vans",,
,,,and wagons for the transport of goods; marine vessels for the transport of goods:,,
,,,Containing hydrofluorocarbons:,,
,34L,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,36G,No.,Containing R-404A,,
,38C,No.,Containing R407F,,
,40E,No.,Containing R448A or R449A,,
,42A,No.,Other,,
,44H,No.,Other,,
,,,Water coolers:,,
,,,Containing hydrofluorocarbons:,,
,,,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a):",,
,64B,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a) not exceeding 200 grams",,
,66J,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a) exceeding 200 grams",,
,68E,No.,Containing R-410A,,
,70G,No.,Containing R407F,,
,72C,No.,Other,,
,74K,No.,Other,,
,,,Other:,,
,,,Containing hydrofluorocarbons:,,
,76F,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,84G,No.,Containing R-404A,,
,86C,No.,Containing R407F,,
,88K,No.,Containing R448A or R449A,,
,90A,No.,Containing R452A,,
,92H,No.,Other,,
,96L,No.,Other,,
,,,Parts:,,
8418.91.00,00L,.,Furniture designed to receive refrigerating or freezing equipment 5,Free,
,,,,*See Below,
,,,,CA 1,
8418.99.00,,,Other 5,Free,
,,,,*See Below,
,,,,CA 1,
,,,,CPT Free,
,,,,RCEP 3.5,
,,,,1/2025 3,
,,,Units:,,
,,,Containing hydrofluorocarbons:,,
,11B,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,31G,No.,Containing R-404A,,
,32E,No.,Containing R407F,,
,34A,No.,Containing R448A or R449A,,
,36H,No.,Containing R452A,,
,38D,No.,Other,,
,40F,No.,Other,,
,,,Evaporators and condensers:,,
,,,Containing hydrofluorocarbons:,,
,50C,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,52K,No.,Containing R-404A,,
,54F,No.,Containing R407F,,
,56B,No.,Containing R448A or R449A,,
,58J,No.,Containing R452A,,
,60L,No.,Other,,
,62G,No.,Other,,
,,,"Refrigerators, freezers and other refrigerating, etc.continued",,
,,,Partscontinued,,
,,,Othercontinued,,
,,,Other:,,
,,,Containing hydrofluorocarbons:,,
,70H,No.,"Containing 1,1,1,2-Tetrafluoroethane (HFC-134a)",,
,72D,No.,Containing R-404A,,
,74L,No.,Containing R407F,,
,76G,No.,Containing R448A or R449A,,
,78C,No.,Containing R452A,,
,80E,No.,Other,,
,86D,.,Other,,
84.19,,,"Machinery, plant or laboratory equipment, whether or not electrically",,
,,,"heated (excluding furnaces, ovens and other equipment of heading",,
,,,"85.14), for the treatment of materials by a process involving a change",,
,,,"of temperature such as heating, cooking, roasting, distilling, rectifying,",,
,,,"sterilising, pasteurising, steaming, drying, evaporating, vaporising,",,
,,,"condensing or cooling, other than machinery or plant of a kind used",,
,,,"for domestic purposes; instantaneous or storage water heaters,",,
,,,non-electric:,,
,,,"Instantaneous or storage water heaters, non-electric:",,
8419.11,,,Instantaneous gas water heaters:,,
8419.11.01,00F,No.,Domestic,Free,Free
8419.11.09,00G,.,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8419.12.00,,,Solar water heaters,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
,02L,No.,Of a capacity not exceeding 200 litres,,
,05E,No.,Other,,
8419.19.00,,,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
,04J,No.,Of a capacity not exceeding 200 litres,,
,06E,No.,Other,,
8419.20.00,00J,.,"Medical, surgical or laboratory sterilisers",5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Dryers:,,
8419.33.00,00F,.,"Lyophilisation apparatus, freeze drying units and spray dryers",5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8419.34.00,00L,.,"Other, for agricultural products",5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8419.35.00,00E,.,"Other, for wood, paper pulp, paper or paperboard",5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 4
,,,,,1/2025 3.7
8419.39.00,10L,.,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8419.40.00,00F,.,Distilling or rectifying plant,5,Free
,,,,,*See Below
,,,,,CA 1
,,,"Machinery, plant or laboratory equipment, etc.continued",,
8419.5,,,Heat exchange units:,,
8419.50.10,00E,.,Heat exchange units made of fluoropolymers and with inlet and,,
,,,outlet tube bores with inside diameters measuring 3 cm or less,Free,Free
8419.50.90,00J,.,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8419.60.00,00C,.,Machinery for liquefying air or other gases,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 4
,,,,,1/2025 3.7
,,,"Other machinery, plant and equipment:",,
8419.81.00,,,For making hot drinks or for cooking or heating food,5,Free
,,,,,*See Below
,,,,,CA 1
,01C,.,Counter-type coffee-making machines,,
,09J,.,Other,,
8419.89,,,Other:,,
8419.89.01,00H,.,Pasteurisers and dairy coolers,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8419.89.05,00C,.,Chemical vapour deposition apparatus for semiconductor,,
,,,production,Free,Free
8419.89.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 5
,,,,,1/2025 5
,01G,.,Milk processing equipment,,
,19K,.,Other,,
8419.9,,,Parts:,,
8419.90.01,00L,.,"Of instantaneous gas water heaters, domestic",Free,Free
8419.90.09,00A,.,Of pasteurisers and dairy coolers,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8419.90.15,00A,.,Of chemical vapour deposition apparatus for semiconductor,,
,,,production,Free,Free
8419.90.19,11B,.,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 5
,,,,,1/2025 5
84.2,,,"Calendering or other rolling machines, other than for metals or glass,",,
,,,and cylinders therefor:,,
8420.1,,,Calendering or other rolling machines:,,
8420.10.10,00D,No.,Roll laminators of a kind used solely or principally for the,,
,,,manufacture of printed circuit substrates or printed circuits,Free,Free
8420.10.90,00H,No.,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Parts:,,
8420.91.00,00B,.,Cylinders,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 4
,,,,,1/2025 3.7
8420.99.00,00J,.,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 4
,,,,,1/2025 3.7
84.21,,,"Centrifuges, including centrifugal dryers; filtering or purifying",,
,,,"machinery and apparatus, for liquids or gases:",,
,,,"Centrifuges, including centrifugal dryers:",,
8421.11.00,00A,No.,Cream separators,Free,Free
8421.12.00,00F,No.,Clothes-dryers,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 4
,,,,,1/2025 3.7
8421.19.00,,,Other,Free,Free
,01F,No.,Hydro-extractors,,
,10E,No.,Other,,
,,,Filtering or purifying machinery and apparatus for liquids:,,
8421.21.00,00E,.,For filtering or purifying water,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8421.22.00,00K,.,For filtering or purifying beverages other than water,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 5
,,,,,1/2025 5
8421.23.00,,,Oil or petrol-filters for internal combustion engines,5,Free
,,,,,*See Below
,,,,,CA 1
,01B,No.,Oil,,
,09H,No.,Petrol,,
8421.29,,,Other:,,
8421.29.10,,,Liquid filtering or purifying machinery and apparatus made of,,
,,,fluoropolymers and with filter or purifier membrane thickness not,,
,,,exceeding 140 microns,Free,Free
,10D,No.,For oil,,
,,,For fuel:,,
,15E,No.,Diesel,,
,19H,No.,Petrol,,
,25B,No.,Other,,
,29E,No.,Other,,
8421.29.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 5
,,,,,1/2025 5
,10H,No.,For oil,,
,,,For fuel:,,
,15J,No.,Diesel,,
,21C,No.,Petrol,,
,27B,No.,Other,,
,49C,No.,Other,,
,,,Filtering or purifying machinery and apparatus for gases:,,
8421.31.00,01G,No.,Intake air filters for internal combustion engines,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,RCEP 5
,,,,,1/2025 5
8421.32.00,00C,No.,"Catalytic converters or particulate filters, whether or not combined, for",,
,,,purifying or filtering exhaust gases from internal combustion engines,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
8421.39,,,Other:,,
,,,Cyclones for filtering or purifying gases:,,
8421.39.10,00L,.,"Filtering or purifying machinery and apparatus for gases, with",,
,,,"stainless steel housing, and with inlet and outlet tube bores with",,
,,,inside diameters not exceeding 1.3 cm,Free,Free
,,,"Centrifuges, including centrifugal dryers; filtering, etc.continued",,
,,,Filtering or purifying machinery and apparatus for gasescontinued,,
,,,Othercontinued,,
,,,Cyclones for filtering or purifying gasescontinued,,
8421.39.20,00F,.,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 5
,,,,,1/2025 5
,,,Other:,,
8421.39.30,10J,.," Filtering or purifying machinery and apparatus for gases, with",,
,,,"stainless steel housing, and with inlet and outlet tube bores with",,
,,,inside diameters not exceeding 1.3 cm,Free,Free
8421.39.90,02L,.,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 3.5
,,,,,1/2025 3
,,,Parts:,,
8421.91.00,,,"Of centrifuges, including centrifugal dryers",Free,Free
,01J,.,Of cream separators,,
,11F,.,Of hydro-extractors,,
,29J,.,Other,,
8421.99,,,Other:,,
,,,Of filtering or purifying machinery and apparatus for gases,,
,,,(excluding cyclones):,,
8421.99.10,,,"Parts of filtering or purifying machinery and apparatus for gases,",,
,,,"with stainless steel housing, and with inlet and outlet tube bores",,
,,,with inside diameters not exceeding 1.3 cm,Free,Free
,10K,.,.Of machinery and apparatus designed for use in internal,,
,,,combustion engines,,
,20G,.,Other,,
8421.99.20,,,Other,5,Free
,,,,,*See Below
,,,,,CA Free
,,,,,LDC Free
,,,,,RCEP 5
,,,,,1/2025 5
,10E,.,Of machinery and apparatus designed for use in internal,,
,,,combustion engines,,
,19J,.,Other,,
,,,Other:,,
8421.99.30,,,Parts of filtering or purifying machinery and apparatus for,,
,,,"gases, with stainless steel housing, and with inlet and outlet tube",,
,,,bores with inside diameters not exceeding 1.3 cm,Free,Free
,10L,.,Of cyclones for filtering or purifying gases,,
,,,Of other filtering and purifying machinery and apparatus:,,
,,,Designed for use in internal combustion engines:,,
,13E,.,For oil,,
,15A,.,Other,,
,,,Other:,,
,17H,.,For oil,,
,19D,.,For fuel,,
,21F,.,For water,,
,29A,.,Other,,
8421.99.90,,,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 5
,,,,,1/2025 5
,10C,.,Of cyclones for filtering or purifying gases,,
,,,Of other filtering and purifying machinery and apparatus:,,
,,,Designed for use in internal combustion engines:,,
,13H,.,For oil,,
,15D,.,Other,,
,,,Other:,,
,17L,.,For oil,,
,19G,.,For fuel,,
,21J,.,For water,,
,29D,.,Other,,
84.22,,,Dish washing machines; machinery for cleaning or drying bottles or,,
,,,"other containers; machinery for filling, closing, sealing or labelling",,
,,,"bottles, cans, boxes, bags or other containers; machinery for",,
,,,"capsuling bottles, jars, tubes and similar containers; other packing",,
,,,or wrapping machinery (including heat-shrink wrapping machinery);,,
,,,machinery for aerating beverages:,,
,,,Dish washing machines:,,
8422.11.00,00K,No.,Of the household type,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 4
,,,,,1/2025 3.7
8422.19.00,00F,No.,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 3.5
,,,,,1/2025 3
8422.2,,,Machinery for cleaning or drying bottles or other containers:,,
8422.20.01,00E,No.,Washing machines for bottles and other containers,Free,Free
8422.20.09,00F,.,Other,5,Free
,,,,,*See Below
,,,,,CA 1
,,,,,RCEP 4
,,,,,1/2025 3.7
8422.3,,,"Machinery for filling, closing, sealing, or labelling bottles, cans,",,
,,,"boxes, bags or other containers; machinery for capsuling bottles, jars,",,
,,,tubes and similar containers; machinery for aerating beverages:,,
8422.30.01,00J,.,Machinery for aerating beverages,Free,Free
8422.30.09,,,Other,5,Free
,,,,,*See Below
,,,,,CA 1
